Target age (ka),Site Name,Latitude,Longitude,New global consolidated biome scheme,Biome 6000 Consolidated Name,Biome 6000 biome code,MegaBiomes (Scheme 2),Remove_points
0,Gek Lake,63.380,147.650,low and high shrub tundra,low and high shrub tundra,5,tundra,0
0,Gek Lake,63.380,147.650,low and high shrub tundra,low and high shrub tundra,5,tundra,0
0,GEORGE,44.230,-93.950,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,Geral,5.180,-47.530,warm-temperate evergreen and mixed forest,warm-temperate rainforest,34,warm-temperate forest,1
0,Gerusoppa,14.245,74.669,tropical semi-evergreen broadleaf forest,tropical semi-evergreen broadleaf forest,28,tropical forest,0
0,Gerusoppa,14.249,74.668,tropical semi-evergreen broadleaf forest,tropical semi-evergreen broadleaf forest,28,tropical forest,0
0,Gerusoppa,14.233,74.667,tropical evergreen broadleaf forest,tropical evergreen broadleaf forest,15,tropical forest,0
0,Gerusoppa,14.250,74.662,tropical evergreen broadleaf forest,tropical evergreen broadleaf forest,15,tropical forest,0
0,Gerusoppa,14.250,74.638,tropical evergreen broadleaf forest,tropical evergreen broadleaf forest,15,tropical forest,0
0,Gerusoppa,14.244,74.613,tropical evergreen broadleaf forest,tropical evergreen broadleaf forest,15,tropical forest,0
0,Ghaiya Bari  (Darj.)(EH),26.917,88.167,xerophytic woods/scrub,xerophytic woods/scrub,36,grassland and dry shrubland,0
0,Ghaiya Bari2  (Darj.)(EH),26.917,88.167,xerophytic woods/scrub,xerophytic woods/scrub,36,grassland and dry shrubland,0
0,Gholi Kharka (Nep),27.133,87.450,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,Ghoom  (Darj.)(EH),26.917,88.167,xerophytic woods/scrub,xerophytic woods/scrub,36,grassland and dry shrubland,0
0,GHOST R,51.320,-83.080,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,GHOST7AB,51.220,-83.580,cool mixed forest,cool mixed forest,23,temperate forest,0
0,Ghunas (NWI),30.333,75.083,xerophytic woods/scrub,xerophytic woods/scrub,36,grassland and dry shrubland,0
0,GIANT,44.150,-74.730,cool mixed forest,cool mixed forest,23,temperate forest,0
0,Gidhya Pahar  (Darj.)(EH),26.917,88.167,xerophytic woods/scrub,xerophytic woods/scrub,36,grassland and dry shrubland,0
0,Gidhya Pahar2  (Darj.)(EH),26.917,88.167,xerophytic woods/scrub,xerophytic woods/scrub,36,grassland and dry shrubland,0
0,Girar1 (NI),24.608,78.650,tropical deciduous broadleaf forest and woodland,tropical deciduous broadleaf forest and woodland,29,tropical forest,0
0,Girar2 (NI),24.608,78.650,tropical deciduous broadleaf forest and woodland,tropical deciduous broadleaf forest and woodland,29,tropical forest,0
0,Girar3 (NI),24.608,78.650,tropical deciduous broadleaf forest and woodland,tropical deciduous broadleaf forest and woodland,29,tropical forest,0
0,Girar4 (NI),24.608,78.650,tropical deciduous broadleaf forest and woodland,tropical deciduous broadleaf forest and woodland,29,tropical forest,0
0,Girar5 (NI),24.608,78.650,tropical deciduous broadleaf forest and woodland,tropical deciduous broadleaf forest and woodland,29,tropical forest,0
0,Giwimawi,-5.800,145.037,warm-temperate evergreen and mixed forest,warm-temperate rainforest,34,warm-temperate forest,0
0,Glacier boue,43.000,87.000,desert,desert,6,desert,0
0,Glacier mousse,43.000,87.000,steppe,steppe,7,grassland and dry shrubland,0
0,Gladkoye Bog,55.000,83.330,cold deciduous forest,cold deciduous forest,8,boreal forest,0
0,GLATCH,47.470,-92.430,cool mixed forest,cool mixed forest,23,temperate forest,0
0,Glenboro Lake,49.430,-99.280,steppe,steppe,7,grassland and dry shrubland,0
0,Glencoorg (rub.Est),12.453,75.617,tropical semi-evergreen broadleaf forest,tropical semi-evergreen broadleaf forest,28,tropical forest,0
0,Glubokoe,61.070,36.050,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,Glukharinoe,66.000,69.000,low and high shrub tundra,low and high shrub tundra,5,tundra,0
0,Glukhoye Lake,59.750,149.920,low and high shrub tundra,low and high shrub tundra,5,tundra,0
0,GMM045,66.170,-127.500,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,GMM046,65.830,-126.170,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,GMM047,65.750,-128.170,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,GMM051,64.830,-123.500,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,GMM052,64.420,-122.700,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,GMM054,64.400,-123.500,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,GMM055,62.330,-122.230,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,GMM056,63.820,-120.430,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,GMM058,63.880,-122.620,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,GMM059,62.750,-122.970,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,GMM060,63.220,-122.970,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,GMM061,63.620,-122.730,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,GMM062,62.900,-120.100,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,GMM063,62.170,-121.050,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,GMM064,62.830,-115.970,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,GMM065,62.430,-114.350,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,GMM067,61.200,-120.050,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,GMM068,60.580,-116.200,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,GMM074,55.630,-116.750,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,GMM075,55.250,-114.670,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,GMM076,55.080,-113.670,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,GMM093,55.080,-117.500,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,GMM095,55.250,-119.170,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,GMM096,57.500,-117.500,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,Godavari Bot. Gard.(Kathm. Val.) (Nep),27.567,85.183,graminoid and forb tundra,undifferentiated tundra,4,tundra,0
0,Godavari Kund (Kathm. Val.) (Nep),27.567,85.183,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,Golatappar (Kum.),30.000,78.250,xerophytic woods/scrub,xerophytic woods/scrub,36,grassland and dry shrubland,0
0,Gold Lake Bog,43.650,-122.050,cool evergreen needleleaf forest,cool evergreen needleleaf forest,22,temperate forest,0
0,GOLDSMTH,46.580,-92.470,cool mixed forest,cool mixed forest,23,temperate forest,0
0,GOLF380,41.600,-75.750,cool mixed forest,cool mixed forest,23,temperate forest,0
0,Goluboye Lake,61.120,152.270,cold deciduous forest,cold deciduous forest,8,boreal forest,0
0,Goluboye Lake,61.120,152.270,low and high shrub tundra,low and high shrub tundra,5,tundra,0
0,Gonggouyan,40.500,112.450,steppe,steppe,7,grassland and dry shrubland,0
0,Gonimaru,12.594,75.927,tropical deciduous broadleaf forest and woodland,tropical deciduous broadleaf forest and woodland,29,tropical forest,0
0,Gonimaru (SI),12.594,75.927,tropical deciduous broadleaf forest and woodland,tropical deciduous broadleaf forest and woodland,29,tropical forest,0
0,Gopishitta,14.931,74.217,tropical evergreen broadleaf forest,tropical evergreen broadleaf forest,15,tropical forest,0
0,Gopishitta,14.928,74.217,tropical semi-evergreen broadleaf forest,tropical semi-evergreen broadleaf forest,28,tropical forest,0
0,Gorbonovskoe,57.910,60.500,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,Gordon Inlet GS3 FRNP,-34.292,119.458,xerophytic woods/scrub,xerophytic woods/scrub,36,grassland and dry shrubland,0
0,Gorkana forest (Kathm. Val.) (Nep),27.567,85.183,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,Gorno-Slinkino,58.750,68.810,cool evergreen needleleaf forest,cool evergreen needleleaf forest,22,temperate forest,0
0,Goshen Springs,31.720,-86.130,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,Goteghali,14.915,74.307,tropical deciduous broadleaf forest and woodland,tropical deciduous broadleaf forest and woodland,29,tropical forest,0
0,Goteghali,14.909,74.307,tropical semi-evergreen broadleaf forest,tropical semi-evergreen broadleaf forest,28,tropical forest,0
0,Gotnavolok,62.200,33.800,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,GOULD,44.730,-69.320,cool mixed forest,cool mixed forest,23,temperate forest,0
0,Governor Bog,-42.184,145.650,cool-temperate rainforest,wet sclerophyll forest,35,warm-temperate forest,0
0,Grandfather Lake,59.800,-158.520,low and high shrub tundra,low and high shrub tundra,5,tundra,0
0,GRANITE,43.020,-72.150,cool mixed forest,cool mixed forest,23,temperate forest,0
0,Grant Lake,64.720,-100.470,low and high shrub tundra,low and high shrub tundra,5,tundra,0
0,Grant Lake,59.800,-158.520,low and high shrub tundra,low and high shrub tundra,5,tundra,0
0,GRASS1..,50.870,-107.930,temperate evergreen needleleaf open woodland,temperate evergreen needleleaf open woodland,9,temperate forest,0
0,GRASS2..,51.320,-105.380,temperate evergreen needleleaf open woodland,temperate evergreen needleleaf open woodland,9,temperate forest,0
0,Gravel Ridge,55.030,-62.630,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,Gray's Lake,43.000,-111.580,temperate evergreen needleleaf open woodland,temperate evergreen needleleaf open woodland,9,temperate forest,0
0,GRAY366,41.480,-77.030,cool mixed forest,cool mixed forest,23,temperate forest,0
0,Grayling Lake,68.020,-143.050,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,Grayling Lake,66.580,-150.230,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,Grayling Lake,66.800,-150.350,low and high shrub tundra,low and high shrub tundra,5,tundra,0
0,GREAT,34.870,-77.040,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,Great Salt Lake,41.000,-112.500,temperate evergreen needleleaf open woodland,temperate evergreen needleleaf open woodland,9,temperate forest,0
0,GREAT21,44.300,-104.920,temperate evergreen needleleaf open woodland,temperate evergreen needleleaf open woodland,9,temperate forest,0
0,GREAT22,44.530,-104.180,steppe,steppe,7,grassland and dry shrubland,0
0,GREAT23,44.330,-103.720,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,GREAT24,44.420,-103.420,steppe,steppe,7,grassland and dry shrubland,0
0,GREAT25,44.520,-102.850,steppe,steppe,7,grassland and dry shrubland,0
0,GREAT26,44.580,-102.450,steppe,steppe,7,grassland and dry shrubland,0
0,GREAT27,44.670,-102.070,steppe,steppe,7,grassland and dry shrubland,0
0,GREAT28,45.030,-102.000,steppe,steppe,7,grassland and dry shrubland,0
0,GREAT29,45.000,-101.200,steppe,steppe,7,grassland and dry shrubland,0
0,GREAT30,45.070,-101.350,steppe,steppe,7,grassland and dry shrubland,0
0,GREAT31,45.030,-99.330,steppe,steppe,7,grassland and dry shrubland,0
0,GREAT32,44.900,-98.750,steppe,steppe,7,grassland and dry shrubland,0
0,GREAT33,44.880,-97.470,steppe,steppe,7,grassland and dry shrubland,0
0,GREEN,44.380,-74.300,cool mixed forest,cool mixed forest,23,temperate forest,0
0,GREENPND,41.000,-74.500,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,GREENS,42.280,-73.880,cool mixed forest,cool mixed forest,23,temperate forest,0
0,Greens Bush,-38.433,144.933,temperate sclerophyll woodland and shrubland,temperate sclerophyll woodland and shrubland,10,savanna and dry woodland,0
0,GREENWAT,42.280,-73.150,cool mixed forest,cool mixed forest,23,temperate forest,0
0,GREENWAT,42.280,-73.150,cool mixed forest,cool mixed forest,23,temperate forest,0
0,Greenwater Valley,36.170,-116.600,desert,desert,6,desert,0
0,GREENWD,43.580,-90.380,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,GREENWI,45.170,-88.450,cool mixed forest,cool mixed forest,23,temperate forest,0
0,Greja,4.860,-73.700,steppe,temperate grassland and xerophytic shrubland,31,grassland and dry shrubland,0
0,GREL385,42.280,-73.880,cool mixed forest,cool mixed forest,23,temperate forest,0
0,Gretskoe,55.630,27.770,cool mixed forest,cool mixed forest,23,temperate forest,0
0,Grizzly Lake,62.710,-144.190,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,Gronddals trask,60.420,19.900,cool mixed forest,cool mixed forest,23,temperate forest,0
0,Grouse Lake,60.200,-149.380,cool evergreen needleleaf forest,cool evergreen needleleaf forest,22,temperate forest,0
0,Guangzhou,23.320,113.130,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,Guardipee Lake,48.550,-112.720,temperate evergreen needleleaf open woodland,temperate evergreen needleleaf open woodland,9,temperate forest,0
0,Guba Do,69.260,33.830,cold deciduous forest,cold deciduous forest,8,boreal forest,0
0,Guddehosur,12.438,75.900,tropical deciduous broadleaf forest and woodland,tropical deciduous broadleaf forest and woodland,29,tropical forest,0
0,GUER8240,42.550,-85.420,cool mixed forest,cool mixed forest,23,temperate forest,0
0,Guhu Core 28,27.670,100.830,cool mixed forest,cool mixed forest,23,temperate forest,0
0,Guizhou-1,26.450,106.750,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,Guizhou-2,26.250,105.910,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,Guizhou-3,25.970,105.750,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,Guizhou-4,25.970,105.750,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,Guizhou-5,25.970,105.750,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,Gujeshwari Ban (Kathm. Val.) (Nep),27.567,85.183,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,Gukkesjaeg'gi,69.570,23.630,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,GULL,43.830,-73.700,cool mixed forest,cool mixed forest,23,temperate forest,0
0,Gunjavatti,14.962,74.933,tropical deciduous broadleaf forest and woodland,tropical deciduous broadleaf forest and woodland,29,tropical forest,0
0,Gunnildsmyr,59.200,11.080,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,Gunung Kerinci Plot 1,-1.067,100.767,warm-temperate evergreen and mixed forest,warm-temperate rainforest,34,warm-temperate forest,0
0,Gunung Kerinci Plot 2,-1.067,100.767,warm-temperate evergreen and mixed forest,warm-temperate rainforest,34,warm-temperate forest,0
0,Gunung Kerinci Plot 3,-1.067,100.767,warm-temperate evergreen and mixed forest,warm-temperate rainforest,34,warm-temperate forest,0
0,Gunung Kerinci SS10,-1.067,100.767,tropical deciduous broadleaf forest and woodland,tropical deciduous broadleaf forest and woodland,29,tropical forest,0
0,Gunung Kerinci SS11,-1.067,100.767,tropical deciduous broadleaf forest and woodland,tropical deciduous broadleaf forest and woodland,29,tropical forest,0
0,Gunung Kerinci SS4,-1.067,100.767,warm-temperate evergreen and mixed forest,warm-temperate rainforest,34,warm-temperate forest,0
0,Gunung Kerinci SS5,-1.067,100.767,tropical evergreen broadleaf forest,tropical evergreen broadleaf forest,15,tropical forest,0
0,Gunung Kerinci SS6,-1.067,100.767,tropical deciduous broadleaf forest and woodland,tropical deciduous broadleaf forest and woodland,29,tropical forest,0
0,Gunung Kerinci SS7,-1.067,100.767,warm-temperate evergreen and mixed forest,warm-temperate rainforest,34,warm-temperate forest,0
0,Gunung Kerinci SS8,-1.067,100.767,warm-temperate evergreen and mixed forest,warm-temperate rainforest,34,warm-temperate forest,0
0,Gunung Kerinci SS9,-1.067,100.767,tropical deciduous broadleaf forest and woodland,tropical deciduous broadleaf forest and woodland,29,tropical forest,0
0,Guruanglakugl,-5.797,145.042,tropical deciduous broadleaf forest and woodland,tropical deciduous broadleaf forest and woodland,29,tropical forest,0
0,Gytgykaii Lake,63.420,176.550,low and high shrub tundra,low and high shrub tundra,5,tundra,0
0,H001,43.170,11.830,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H002,44.580,9.920,cool mixed forest,cool-temperate evergreen needleleaf and mixed forest,24,temperate forest,0
0,H003,42.380,13.620,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H004,40.920,15.580,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,H005,42.330,13.670,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,H006,42.330,12.170,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H007,42.220,12.300,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H008,42.120,12.330,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H009,41.670,12.920,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H010,41.280,13.420,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H011,40.050,15.920,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H012,40.150,15.870,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H014,40.920,15.580,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H015,41.580,14.330,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H016,42.500,11.420,graminoid and forb tundra,undifferentiated tundra,4,tundra,0
0,H017,42.580,11.780,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H018,35.830,7.600,desert,desert,6,desert,0
0,H077,37.120,-6.500,graminoid and forb tundra,undifferentiated tundra,4,tundra,0
0,H078,33.600,-4.730,xerophytic woods/scrub,xerophytic woods/scrub,36,grassland and dry shrubland,0
0,H079,33.400,-5.450,xerophytic woods/scrub,xerophytic woods/scrub,36,grassland and dry shrubland,0
0,H080,37.150,-6.830,graminoid and forb tundra,undifferentiated tundra,4,tundra,0
0,H081,40.570,-1.670,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,H082,36.970,-6.430,graminoid and forb tundra,undifferentiated tundra,4,tundra,0
0,H083,33.750,-6.180,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H084,36.980,-6.480,graminoid and forb tundra,undifferentiated tundra,4,tundra,0
0,H085,35.650,56.700,desert,desert,6,desert,0
0,H171,40.500,-7.500,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H172,40.500,-7.500,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H173,40.500,-7.500,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H174,40.500,-7.500,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H175,40.500,-7.500,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H176,43.030,-8.720,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,H177,43.030,-8.720,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,H178,32.900,-5.350,xerophytic woods/scrub,xerophytic woods/scrub,36,grassland and dry shrubland,0
0,H179,33.130,-5.350,xerophytic woods/scrub,xerophytic woods/scrub,36,grassland and dry shrubland,0
0,H180,37.150,9.230,desert,desert,6,desert,0
0,H181,36.750,8.650,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,H182,36.150,8.680,xerophytic woods/scrub,xerophytic woods/scrub,36,grassland and dry shrubland,0
0,H183,33.970,8.750,desert,desert,6,desert,0
0,H184,35.080,7.600,desert,desert,6,desert,0
0,H185,36.250,10.480,desert,desert,6,desert,0
0,H186,31.750,35.570,steppe,steppe,7,grassland and dry shrubland,0
0,H500,37.280,39.080,steppe,steppe,7,grassland and dry shrubland,0
0,H501,37.220,38.500,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,H502,37.220,38.500,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H503,37.220,38.500,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,H504,37.270,38.530,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,H505,37.380,38.850,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,H506,37.720,39.420,steppe,steppe,7,grassland and dry shrubland,0
0,H507,37.910,40.100,steppe,steppe,7,grassland and dry shrubland,0
0,H508,38.180,39.720,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,H509,38.180,39.720,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,H510,38.180,39.720,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,H511,38.180,39.720,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,H512,38.180,39.720,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,H513,38.170,41.470,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,H514,38.130,41.670,steppe,steppe,7,grassland and dry shrubland,0
0,H515,37.930,42.490,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,H516,37.920,42.420,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,H517,37.910,42.360,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,H518,37.920,42.260,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,H519,37.930,42.230,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,H520,38.000,42.050,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,H521,37.980,41.850,steppe,steppe,7,grassland and dry shrubland,0
0,H522,37.750,37.550,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,H523,37.880,37.280,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,H524,38.500,39.530,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,H525,38.470,39.550,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H526,38.400,39.670,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H527,38.280,39.750,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,H528,37.980,40.170,desert,desert,6,desert,0
0,H529,38.070,40.050,steppe,steppe,7,grassland and dry shrubland,0
0,H530,38.180,39.880,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,H531,38.200,39.820,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,H532,38.500,41.030,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,H533,38.520,40.500,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,H534,38.580,40.500,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,H535,38.770,40.980,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,H536,38.910,40.430,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,H537,38.870,40.200,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,H538,37.880,27.250,xerophytic woods/scrub,xerophytic woods/scrub,36,grassland and dry shrubland,0
0,H539,37.920,27.350,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H540,37.820,27.380,xerophytic woods/scrub,xerophytic woods/scrub,36,grassland and dry shrubland,0
0,H541,37.950,27.630,xerophytic woods/scrub,xerophytic woods/scrub,36,grassland and dry shrubland,0
0,H542,37.950,27.630,xerophytic woods/scrub,xerophytic woods/scrub,36,grassland and dry shrubland,0
0,H543,37.890,27.740,xerophytic woods/scrub,xerophytic woods/scrub,36,grassland and dry shrubland,0
0,H544,37.890,27.740,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H545,36.990,28.440,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H546,37.010,28.540,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H547,37.040,28.690,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H548,37.010,28.670,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H549,36.790,28.780,xerophytic woods/scrub,xerophytic woods/scrub,36,grassland and dry shrubland,0
0,H550,36.900,28.730,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H551,36.840,28.630,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H552,37.100,28.440,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H553,37.150,28.340,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H554,37.220,28.220,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H555,37.360,28.170,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,H556,37.520,28.030,xerophytic woods/scrub,xerophytic woods/scrub,36,grassland and dry shrubland,0
0,H557,37.650,27.960,xerophytic woods/scrub,xerophytic woods/scrub,36,grassland and dry shrubland,0
